years,sim_number,value
2047,V16,34407326914.40293
2048,V16,35212315963.75458
2049,V16,36049418430.30651
2050,V16,36919451304.712555
2051,V16,37822203059.03939
2052,V16,38754291146.39693
2053,V16,39726970141.11585
2054,V16,40745465561.03298
2055,V16,41805127795.36511
2056,V16,42908039256.9483
2057,V16,44040970169.3424
2058,V16,45235824324.46462
2059,V16,46474417559.60405
2060,V16,47768408708.61336
2061,V16,49099141103.41077
2062,V16,50504215353.635124
2063,V16,51968078514.122604
2064,V16,53493855977.8195
2014,V17,19763625725
2015,V17,19981916130.47309
2016,V17,20209059178.11063
2017,V17,20445214978.058147
2018,V17,20690835011.422752
2019,V17,20932868921.172764
2020,V17,21196518776.39048
2021,V17,21469094369.150753
2022,V17,21750914493.379433
2023,V17,22047119246.64605
2024,V17,22354010544.953415
2025,V17,22672281509.472584
2026,V17,23002973601.215378
2027,V17,23345998608.277733
2028,V17,23698867174.32624
2029,V17,24056605798.87156
2030,V17,24438690294.2159
2031,V17,24834852598.595215
2032,V17,25245213087.39689
2033,V17,25670697307.77134
2034,V17,26109682111.341682
2035,V17,26565559612.35076
2036,V17,27032221776.17775
2037,V17,27521780580.5354
2038,V17,28019486403.886837
2039,V17,28544177976.434116
2040,V17,29073764979.654346
2041,V17,29638074897.75674
2042,V17,30222805086.984577
2043,V17,30820149168.606983
2044,V17,31443964625.23614
2045,V17,32095150003.78118
2046,V17,32770660402.507942
2047,V17,33466368979.781956
2048,V17,34177363568.9838
2049,V17,34921643580.41452
2050,V17,35701816848.010216
2051,V17,36500455184.59074
2052,V17,37336060230.53906
2053,V17,38205845349.95415
2054,V17,39108242729.02809
2055,V17,40025521244.13978
2056,V17,40995686701.18658
2057,V17,42003592410.77041
2058,V17,43050328628.74587
2059,V17,44129647991.20906
2060,V17,45258163899.851265
2061,V17,46429018916.20816
2062,V17,47625544059.57651
2063,V17,48873773822.45471
2064,V17,50158142615.75401
2014,V18,19763625725
2015,V18,19981184537.24046
2016,V18,20207984219.9202
2017,V18,20432152527.871284
2018,V18,20676667939.860126
2019,V18,20928152914.778347
2020,V18,21189830533.466396
2021,V18,21464044639.441956
2022,V18,21745851142.292244
2023,V18,22031469550.087833
2024,V18,22333500890.00833
2025,V18,22648988590.14989
2026,V18,22966864524.367477
2027,V18,23308053886.207333
2028,V18,23661472330.921894
2029,V18,24017682339.174816
2030,V18,24396158833.3766
2031,V18,24780810832.43617
2032,V18,25188484635.947807
2033,V18,25610733496.426613
2034,V18,26046320940.65254
2035,V18,26499540515.618824
2036,V18,26956528312.754185
2037,V18,27435842055.16535
2038,V18,27939232289.2313
2039,V18,28457692197.871284
2040,V18,28998266678.04861
2041,V18,29555593171.549755
2042,V18,30127904353.095837
2043,V18,30728742343.82436
2044,V18,31351021516.946976
2045,V18,31995617585.61995
2046,V18,32664106030.392323
2047,V18,33357412420.096027
2048,V18,34059148751.72723
2049,V18,34801546703.17707
2050,V18,35568171321.49301
2051,V18,36367996444.4362
2052,V18,37193335350.18139
2053,V18,38052788814.61801
2054,V18,38921092286.72215
2055,V18,39843974286.922516
2056,V18,40781882234.11967
2057,V18,41774843019.45672
2058,V18,42806955615.74629
2059,V18,43878090345.67976
2060,V18,44990787368.18017
2061,V18,46146111092.98034
2062,V18,47338763898.68962
2063,V18,48584448500.90074
2064,V18,49878346310.914
2014,V19,19763625725
2015,V19,19986402285.697964
2016,V19,20220605842.151722
2017,V19,20469632972.781082
2018,V19,20735257369.106426
2019,V19,21015606243.328896
2020,V19,21303119192.13379
2021,V19,21615365504.60998
2022,V19,21944400767.47688
2023,V19,22290692742.23451
2024,V19,22648219361.41669
2025,V19,23031437339.16042
2026,V19,23432698663.951485
2027,V19,23855627460.01122
2028,V19,24293904400.51383
2029,V19,24758839089.447956
2030,V19,25247563119.179237
2031,V19,25759988780.903564
2032,V19,26297510105.40623
2033,V19,26860923663.80457
2034,V19,27451693805.450024
2035,V19,28058345309.63598
2036,V19,28705698234.301033
2037,V19,29378216956.5701
2038,V19,30088181321.758102
2039,V19,30831036927.726864
2040,V19,31613084005.72424
2041,V19,32430253684.212124
2042,V19,33271540145.106358
2043,V19,34171945564.739098
2044,V19,35115921407.70027
2045,V19,36105333289.58775
2046,V19,37143471637.62176
2047,V19,38232392652.7938
2048,V19,39374576170.31006
2049,V19,40570355274.56069
2050,V19,41828475215.256905
2051,V19,43149038152.03571
2052,V19,44531387526.56479
2053,V19,45978834218.12124
2054,V19,47507665380.85641
2055,V19,49114786975.68928
2056,V19,50803655557.420425
2057,V19,52576671346.09454
2058,V19,54439003776.91654
2059,V19,56402817363.4357
2060,V19,58469010272.036255
2061,V19,60644527415.931816
2062,V19,62933004151.37252
2063,V19,65317291363.23015
2064,V19,67858188150.363525
2014,V20,19763625725
2015,V20,19974312828.284706
2016,V20,20186575169.567844
2017,V20,20400129711.087864
2018,V20,20614902846.24662
2019,V20,20830969804.65825
2020,V20,21045698598.696877
2021,V20,21261646899.749737
2022,V20,21481418187.33307
2023,V20,21702258678.27352
2024,V20,21924597077.22471
2025,V20,22147137718.9184
2026,V20,22359012838.896626
2027,V20,22584674361.40779
2028,V20,22811741386.375656
2029,V20,23035218058.49713
2030,V20,23264616020.875633
2031,V20,23495158543.341022
2032,V20,23726816999.404964
2033,V20,23959183176.337307
2034,V20,24193004464.796474
2035,V20,24428006513.96347
2036,V20,24663130100.48244
2037,V20,24900499920.17381
2038,V20,25131266865.928783
2039,V20,25370468712.432926
2040,V20,25610511829.11549
2041,V20,25851737755.872578
2042,V20,26094236006.675087
2043,V20,26337763553.136124
2044,V20,26582068343.705402
2045,V20,26827680760.64843
2046,V20,27074136416.44839
2047,V20,27321651132.291092
2048,V20,27570025703.481857
2049,V20,27819259124.288715
2050,V20,28069305921.193165
2051,V20,28320480769.38116
2052,V20,28572443287.21759
2053,V20,28815766085.322372
2054,V20,29069378645.610928
2055,V20,29323900210.94855
2056,V20,29577288487.790653
2057,V20,29833386210.15019
2058,V20,30090109426.80936
2059,V20,30346580173.976612
2060,V20,30604041260.80924
2061,V20,30862272430.94575
2062,V20,31121901607.259087
2063,V20,31374079894.90403
2064,V20,31635608848.501366
2014,V21,19763625725
2015,V21,19972283211.44509
2016,V21,20198612611.724747
2017,V21,20419785607.217262
2018,V21,20663676730.720425
2019,V21,20916736412.921818
2020,V21,21174686980.01249
2021,V21,21445997053.199924
2022,V21,21728010835.326298
2023,V21,22016666921.413273
2024,V21,22318976260.841637
2025,V21,22633022302.90677
2026,V21,22957426208.357132
2027,V21,23291399792.015068
2028,V21,23640723447.23608
2029,V21,23998122131.184605
2030,V21,24369733207.460197
2031,V21,24757394648.949657
2032,V21,25158888584.310177
2033,V21,25572765213.621002
2034,V21,25987398794.303738
2035,V21,26425542391.940624
2036,V21,26886254475.47752
2037,V21,27363183068.71436
2038,V21,27855008562.353374
2039,V21,28359640710.377987
2040,V21,28885495858.491623
2041,V21,29431405385.84836
2042,V21,29998426158.333725
2043,V21,30581952429.370655
2044,V21,31189996860.982685
2045,V21,31817328293.009144
2046,V21,32467884550.690132
2047,V21,33125869366.468864
2048,V21,33824927743.711304
2049,V21,34534945651.57806
2050,V21,35280691546.1335
2051,V21,36046404210.93824
2052,V21,36850876867.8151
2053,V21,37684469170.20757
2054,V21,38526780514.71135
2055,V21,39407098803.6171
2056,V21,40322935651.31369
2057,V21,41284156321.30695
2058,V21,42268007022.03937
2059,V21,43298957239.50553
2060,V21,44367326720.419235
2061,V21,45479839234.714836
2062,V21,46630449434.644615
2063,V21,47828033200.41745
2064,V21,49058415040.254
2014,V22,19763625725
2015,V22,19973150373.39205
2016,V22,20187105318.512108
2017,V22,20406044846.41063
2018,V22,20630062553.406578
2019,V22,20857858747.855656
2020,V22,21088013180.190266
2021,V22,21317858169.66347
2022,V22,21556972778.38439
2023,V22,21800517840.90278
2024,V22,22047483632.663258
2025,V22,22298123180.40957
2026,V22,22551553366.052956
2027,V22,22801056032.68864
2028,V22,23052115972.149044
2029,V22,23320922849.92086
2030,V22,23594835593.918724
2031,V22,23859508018.468765
2032,V22,24142628587.024292
2033,V22,24430535963.942863
2034,V22,24721821796.258953
2035,V22,25018659196.47157
2036,V22,25317771773.717926
2037,V22,25618265031.951687
2038,V22,25921928846.022293
2039,V22,26239295098.128864
2040,V22,26563729429.353058
2041,V22,26894221265.849995
2042,V22,27229690730.77662
2043,V22,27570349352.96388
2044,V22,27913732645.091206
2045,V22,28268199756.704712
2046,V22,28627861023.278324
2047,V22,28982781884.662605
2048,V22,29349057616.994144
2049,V22,29726839087.379467
2050,V22,30104741117.727924
2051,V22,30497725697.069492
2052,V22,30898504216.641953
2053,V22,31306369902.08509
2054,V22,31712268665.67272
2055,V22,32128001371.92312
2056,V22,32558772735.338417
2057,V22,32997164013.629406
2058,V22,33443809189.577236
2059,V22,33898602962.091076
2060,V22,34353129882.847675
2061,V22,34821973368.0061
2062,V22,35302090581.05174
2063,V22,35791120495.1589
2064,V22,36289316583.00272
2014,V23,19763625725
2015,V23,19980069628.038532
2016,V23,20206398132.07259
2017,V23,20434838510.870987
2018,V23,20671662406.36841
2019,V23,20924341872.357033
2020,V23,21186834798.46778
2021,V23,21448278248.787495
2022,V23,21727939900.906876
2023,V23,22017100459.530655
2024,V23,22320144209.83149
2025,V23,22634186703.743477
2026,V23,22952030262.82295
2027,V23,23288940559.17143
2028,V23,23636145141.947823
2029,V23,23995201183.362686
2030,V23,24361893515.691223
2031,V23,24745202175.93812
2032,V23,25131660070.93094
2033,V23,25546215658.474327
2034,V23,25970296364.753296
2035,V23,26412877960.371384
2036,V23,26867589346.32208
2037,V23,27340559308.396362
2038,V23,27831803029.606697
2039,V23,28331583755.571487
2040,V23,28858879318.31605
2041,V23,29402415556.119457
2042,V23,29967809429.69296
2043,V23,30552253746.444267
2044,V23,31158925310.99126
2045,V23,31778695382.715805
2046,V23,32421443201.81922
2047,V23,33094551193.81543
2048,V23,33791903695.572258
2049,V23,34514130910.43674
2050,V23,35241589861.25755
2051,V23,35976886877.97627
2052,V23,36778705785.98778
2053,V23,37602453731.569565
2054,V23,38462925799.579285
2055,V23,39334921101.39353
2056,V23,40259712768.99899
2057,V23,41198522785.03798
2058,V23,42191477606.02497
2059,V23,43221932674.30859
2060,V23,44289245742.86113
2061,V23,45376522597.618065
2062,V23,46524786765.465454
2063,V23,47717780800.563995
2064,V23,48953881701.14094
2014,V24,19763625725
2015,V24,19985566356.89079
2016,V24,20219894580.658092
2017,V24,20467213435.447697
2018,V24,20725028613.64655
2019,V24,20999778471.34749
2020,V24,21288986361.308304
2021,V24,21592752077.01799
2022,V24,21904561204.020405
2023,V24,22239634087.057537
2024,V24,22586343195.275143
2025,V24,22950593236.4673
2026,V24,23335686666.22989
2027,V24,23739881401.50641
2028,V24,24159659750.285862
2029,V24,24602881501.966366
2030,V24,25066900876.570637
2031,V24,25543159096.955173
2032,V24,26043127481.431114
2033,V24,26574132525.515663
2034,V24,27125411754.66858
2035,V24,27699695916.318596
2036,V24,28305931854.727505
2037,V24,28940492920.735172
2038,V24,29602237277.736885
2039,V24,30295869021.55103
2040,V24,31020961096.816257
2041,V24,31775761823.149635
2042,V24,32567151215.96109
2043,V24,33395025901.72158
2044,V24,34262526770.308838
2045,V24,35170314746.86686
2046,V24,36119877297.41802
2047,V24,37111325155.26918
2048,V24,38138450113.00168
2049,V24,39219504129.6489
2050,V24,40358402271.991135
2051,V24,41548905745.16679
2052,V24,42784326889.363495
2053,V24,44092050378.75011
2054,V24,45462179165.9245
2055,V24,46897518155.00625
2056,V24,48400469087.92662
2057,V24,49977624185.905815
2058,V24,51632357712.15167
2059,V24,53367855120.3098
2060,V24,55187462931.082115
2061,V24,57098929940.99824
2062,V24,59105654337.44664
2063,V24,61212977493.771576
2064,V24,63426579340.949196
2014,V25,19763625725
2015,V25,19978371368.74657
2016,V25,20199772253.978245
2017,V25,20426134817.128334
2018,V25,20657328995.955505
2019,V25,20898182259.514374
2020,V25,21146024526.923397
2021,V25,21391615913.36423
2022,V25,21649290239.405693
2023,V25,21918445392.02294
2024,V25,22195009787.1319
2025,V25,22478649992.79168
2026,V25,22770638917.048073
2027,V25,23071022163.1501
2028,V25,23378080282.378685
2029,V25,23693067383.225155
2030,V25,24019166619.947163
2031,V25,24353858542.433964
2032,V25,24698450423.77034
2033,V25,25049134796.804226
2034,V25,25400348040.3702
2035,V25,25774146660.639816
2036,V25,26157565306.980976
2037,V25,26548340747.63678
2038,V25,26951989517.37947
2039,V25,27368759784.598587
2040,V25,27795061355.648098
2041,V25,28235742049.906376
2042,V25,28688808314.795464
2043,V25,29154822057.284824
2044,V25,29627638738.56743
2045,V25,30112571406.081005
2046,V25,30618912464.953156
2047,V25,31138523531.820713
2048,V25,31669085857.114254
2049,V25,32217348316.911995
2050,V25,32782109146.00877
2051,V25,33363500813.180527
2052,V25,33962463513.95368
2053,V25,34578700204.09954
2054,V25,35204697746.23719
2055,V25,35856773851.0661
2056,V25,36525201143.98867
2057,V25,37208801558.878815
2058,V25,37919117137.48084
2059,V25,38647270490.87922
2060,V25,39399934173.75329
2061,V25,40152299244.04625
2062,V25,40949216808.71903
2063,V25,41765320040.10855
2064,V25,42609180332.22095
2014,V26,19763625725
2015,V26,19974985980.028545
2016,V26,20189402633.624763
2017,V26,20401766943.778797
2018,V26,20614672669.947617
2019,V26,20834820283.58331
2020,V26,21059047566.763355
2021,V26,21285733590.524513
2022,V26,21515096909.43697
2023,V26,21742392543.857334
2024,V26,21976833284.794807
2025,V26,22212113653.49523
2026,V26,22450480240.864193
2027,V26,22685070638.10627
2028,V26,22927685333.599873
2029,V26,23175809240.06052
2030,V26,23426772545.608498
2031,V26,23669270205.22132
2032,V26,23925585729.35323
2033,V26,24185139359.665653
2034,V26,24445630774.195927
2035,V26,24710947509.78465
2036,V26,24979061833.0974
2037,V26,25250447401.65222
2038,V26,25524767007.255936
2039,V26,25802467272.171062
2040,V26,26083008258.78925
2041,V26,26358504281.876003
2042,V26,26645981737.13072
2043,V26,26936546665.41115
2044,V26,27224846699.94532
2045,V26,27522372763.247524
2046,V26,27823209895.184006
2047,V26,28127645391.04814
2048,V26,28434646018.58839
2049,V26,28745719223.819244
2050,V26,29060822381.73196
2051,V26,29376054313.3215
2052,V26,29696233774.75002
2053,V26,30022348966.391926
2054,V26,30351687598.540783
2055,V26,30653041357.475132
2056,V26,30984885067.6515
2057,V26,31325837359.647034
2058,V26,31666894119.861256
2059,V26,32015829844.983356
2060,V26,32368909237.567184
2061,V26,32725574808.160637
2062,V26,33086534604.246044
2063,V26,33451774133.43115
2064,V26,33811343110.02359
2014,V27,19763625725
2015,V27,19972641709.240444
2016,V27,20180194920.87671
2017,V27,20387303256.028885
2018,V27,20593688194.634216
2019,V27,20799336458.296806
2020,V27,21003975938.782345
2021,V27,21199938265.776173
2022,V27,21387423782.70644
2023,V27,21587544105.85048
2024,V27,21787399915.847725
2025,V27,21984716986.567425
2026,V27,22181571113.64941
2027,V27,22376957705.86626
2028,V27,22570892258.425465
2029,V27,22762442067.916187
2030,V27,22952978020.77506
2031,V27,23141226030.96933
2032,V27,23319278359.70065
2033,V27,23504325300.791454
2034,V27,23680023892.89199
2035,V27,23860111763.5592
2036,V27,24034908702.259254
2037,V27,24211669447.612595
2038,V27,24375607297.601658
2039,V27,24546581407.139324
2040,V27,24715915585.936054
2041,V27,24875541064.10906
2042,V27,25039904564.60333
2043,V27,25195815769.55869
2044,V27,25355288270.09192
2045,V27,25507330333.545933
2046,V27,25660830689.316593
2047,V27,25811486955.253147
2048,V27,25959622073.16356
2049,V27,26104922629.283722
2050,V27,26247170258.73729
2051,V27,26384364018.36145
2052,V27,26506979297.545612
2053,V27,26633047003.5368
2054,V27,26762540773.862694
2055,V27,26881257653.093746
2056,V27,27004026327.67072
2057,V27,27123539025.446205
2058,V27,27237331592.471912
2059,V27,27337584884.348663
2060,V27,27446463983.059048
2061,V27,27549736615.832138
2062,V27,27650486326.763905
2063,V27,27730812597.639957
2064,V27,27822778008.741276
2014,V28,19763625725
2015,V28,19979780039.825665
2016,V28,20196113284.180893
2017,V28,20425650567.5112
2018,V28,20661324247.164524
2019,V28,20895888471.763466
2020,V28,21146774239.38969
2021,V28,21405264698.532795
2022,V28,21667941313.810394
2023,V28,21940078857.18741
2024,V28,22222300103.963814
2025,V28,22512780923.50907
2026,V28,22811385493.687893
2027,V28,23119401049.419937
2028,V28,23436268093.15866
2029,V28,23762702511.76346
2030,V28,24097538257.276573
2031,V28,24443732180.431545
2032,V28,24800312904.982647
2033,V28,25152873850.808434
2034,V28,25530424129.7212
2035,V28,25917187787.44435
2036,V28,26317138935.74418
2037,V28,26729067387.17132
2038,V28,27153427434.01718
2039,V28,27588939537.68392
2040,V28,28038178374.674995
2041,V28,28500927673.59483
2042,V28,28977440767.961575
2043,V28,29466237364.68847
2044,V28,29971353781.662014
2045,V28,30484692392.236378
2046,V28,31021001090.89748
2047,V28,31572721715.458252
2048,V28,32141338786.766296
2049,V28,32727525848.071045
2050,V28,33331168690.307137
2051,V28,33950113305.881447
2052,V28,34585939615.44948
2053,V28,35245314441.60733
2054,V28,35924552692.28812
2055,V28,36626058339.800545
2056,V28,37348281739.14846
2057,V28,38093537787.112686
2058,V28,38861025036.33401
2059,V28,39652618438.26736
2060,V28,40464111543.9343
2061,V28,41305845193.024734
2062,V28,42174516037.47637
2063,V28,43069765701.54502
2064,V28,43986166069.16073
2014,V29,19763625725
2015,V29,19981122069.121204
2016,V29,20206572597.98167
2017,V29,20440590022.592567
2018,V29,20683170698.413715
2019,V29,20934552721.56791
2020,V29,21194734682.53963
2021,V29,21464313072.84008
2022,V29,21742892063.45782
2023,V29,22028408990.9656
2024,V29,22327434303.063465
2025,V29,22628486352.44576
2026,V29,22948508338.58491
2027,V29,23271283078.86143
2028,V29,23613319137.23822
2029,V29,23965296749.618958
2030,V29,24331730427.587013
2031,V29,24710930002.830948
2032,V29,25102985795.350204
2033,V29,25499368514.026733
2034,V29,25915305344.718502
2035,V29,26348757506.97021
2036,V29,26795010400.839214
2037,V29,27258640039.26804
