years,sim_number,value
2047,V16,42268579316.85634
2048,V16,42356677006.522156
2049,V16,42425169273.73822
2050,V16,42436994613.74385
2051,V16,42504331900.4489
2052,V16,42565060025.70434
2053,V16,42532806246.129684
2054,V16,42498500026.207054
2055,V16,42354942367.88886
2056,V16,42389184683.37333
2057,V16,42414148896.93167
2058,V16,42410169353.242256
2059,V16,42370722347.352425
2060,V16,42367180807.967026
2061,V16,42203217202.20997
2062,V16,42100317221.02301
2063,V16,42069046832.763725
2064,V16,41924066104.74735
2014,V17,35960454585
2015,V17,36116179520.12274
2016,V17,36441378276.4261
2017,V17,36738017701.80434
2018,V17,37028243497.25929
2019,V17,37289577213.43588
2020,V17,37348459058.45582
2021,V17,37580800088.176926
2022,V17,37794939782.2291
2023,V17,37993526798.96178
2024,V17,38175019628.90897
2025,V17,38287965681.76326
2026,V17,38435143719.90478
2027,V17,38326565205.780075
2028,V17,38441639940.01286
2029,V17,38538236545.042435
2030,V17,38615864338.582695
2031,V17,38688512366.61266
2032,V17,38743659131.54167
2033,V17,38791066453.95877
2034,V17,38824791745.484856
2035,V17,38858877187.07474
2036,V17,38898505423.08255
2037,V17,38936016042.105095
2038,V17,38988283784.476746
2039,V17,38775208916.82377
2040,V17,38847210260.15223
2041,V17,38669993379.8792
2042,V17,38754056174.01504
2043,V17,38853692357.60278
2044,V17,38961890022.326485
2045,V17,38963969311.273026
2046,V17,39062398940.77342
2047,V17,39074056262.329956
2048,V17,39161608524.52233
2049,V17,39223449630.73591
2050,V17,39141937114.46071
2051,V17,39206736895.61337
2052,V17,39262688825.29947
2053,V17,39296088741.40479
2054,V17,39329772657.50571
2055,V17,39351710968.00757
2056,V17,39346466203.00532
2057,V17,39351235330.192505
2058,V17,39170712174.4023
2059,V17,39157090004.560265
2060,V17,39006152455.28284
2061,V17,38953956941.515434
2062,V17,38907928236.34711
2063,V17,38849658004.41232
2064,V17,38759240053.18459
2014,V18,35960454585
2015,V18,36311516684.57125
2016,V18,36520983392.734695
2017,V18,36846996407.94434
2018,V18,37172190622.18236
2019,V18,37488144041.98875
2020,V18,37792047654.51592
2021,V18,38087288465.526794
2022,V18,38377100330.561264
2023,V18,38659269737.56159
2024,V18,38932719255.65094
2025,V18,39200152972.70513
2026,V18,39462530529.69918
2027,V18,39713393229.64461
2028,V18,39960278179.70376
2029,V18,40209517041.82144
2030,V18,40443804248.47513
2031,V18,40687294855.801735
2032,V18,40930947998.04364
2033,V18,41180094849.897804
2034,V18,41432482982.00043
2035,V18,41573398675.31209
2036,V18,41839649460.09527
2037,V18,42109135450.64862
2038,V18,42380705352.49749
2039,V18,42657983011.60586
2040,V18,42936544258.23901
2041,V18,43220723715.91732
2042,V18,43501476299.771454
2043,V18,43788860164.58095
2044,V18,44054447528.18235
2045,V18,44347677499.601654
2046,V18,44643167287.035576
2047,V18,44941145398.752426
2048,V18,45137171364.06872
2049,V18,45436670363.077705
2050,V18,45739403039.91855
2051,V18,46041961083.47959
2052,V18,46343877394.12639
2053,V18,46556515579.57845
2054,V18,46857817339.799065
2055,V18,47157512132.61441
2056,V18,47456155349.08385
2057,V18,47752856245.472176
2058,V18,48047637497.74091
2059,V18,48335154103.50208
2060,V18,48617970543.1152
2061,V18,48901732187.97168
2062,V18,49171802899.041214
2063,V18,49447771894.22804
2064,V18,49717806605.65645
2014,V19,35960454585
2015,V19,36292956946.21174
2016,V19,36596114280.25747
2017,V19,36884445323.1191
2018,V19,37150170131.49517
2019,V19,37382446318.18208
2020,V19,37596608917.71198
2021,V19,37785485395.3699
2022,V19,37948981619.425545
2023,V19,38086170686.90799
2024,V19,38198106762.8109
2025,V19,38283078856.24228
2026,V19,38343698420.46107
2027,V19,38138227816.96745
2028,V19,38152391908.93248
2029,V19,38132875038.33608
2030,V19,38100001408.01503
2031,V19,38045241012.26719
2032,V19,37968957975.495674
2033,V19,37871139996.62738
2034,V19,37641331576.28855
2035,V19,37544705239.04878
2036,V19,37445580824.14084
2037,V19,37345501613.95565
2038,V19,37138724214.25821
2039,V19,37038065373.03328
2040,V19,36933420494.62907
2041,V19,36828336382.551
2042,V19,36718593826.59819
2043,V19,36608492848.5298
2044,V19,36498546605.57144
2045,V19,36387069436.67121
2046,V19,36268733776.776764
2047,V19,36104889703.29653
2048,V19,35986982921.87702
2049,V19,35867353435.25872
2050,V19,35731803919.32055
2051,V19,35608148487.833786
2052,V19,35481674676.08465
2053,V19,35354729471.4927
2054,V19,35214889028.11091
2055,V19,35062183648.03424
2056,V19,34896989746.96114
2057,V19,34709612088.37583
2058,V19,34512283959.537964
2059,V19,34270268822.859207
2060,V19,34053899473.825047
2061,V19,33816232731.727947
2062,V19,33406508575.613655
2063,V19,33155550056.776344
2064,V19,32891825437.63349
2014,V20,35960454585
2015,V20,36313956049.00282
2016,V20,36449899266.34354
2017,V20,36785054609.605934
2018,V20,37101420619.15845
2019,V20,37419870952.497215
2020,V20,37728926357.82658
2021,V20,38020685282.735504
2022,V20,38315060471.20574
2023,V20,38602062894.73785
2024,V20,38881267877.59631
2025,V20,38878491625.05998
2026,V20,39147065442.704834
2027,V20,39410571108.75288
2028,V20,39670805014.23679
2029,V20,39928852531.09107
2030,V20,40184578812.782875
2031,V20,40440041864.64136
2032,V20,40696181554.82316
2033,V20,40944622530.76023
2034,V20,41204413921.77839
2035,V20,41469689660.38792
2036,V20,41646030548.35294
2037,V20,41926109401.37609
2038,V20,42216007959.62986
2039,V20,42538667221.70161
2040,V20,42888235993.5184
2041,V20,43263608630.40795
2042,V20,43665066703.69305
2043,V20,44091685775.0789
2044,V20,44552103746.08086
2045,V20,45033435731.2001
2046,V20,45556692638.852356
2047,V20,46104756620.93569
2048,V20,46696401291.162056
2049,V20,47223675681.582085
2050,V20,47872574157.294106
2051,V20,48323783520.5501
2052,V20,48988273901.67201
2053,V20,49705856565.55116
2054,V20,50445652009.61887
2055,V20,51131676603.82454
2056,V20,51916944098.34941
2057,V20,52726534293.602516
2058,V20,53444454059.3078
2059,V20,54304380983.61017
2060,V20,55187743242.34741
2061,V20,56080017831.67542
2062,V20,57010110944.17674
2063,V20,57967599041.8427
2064,V20,58952595007.07141
2014,V21,35960454585
2015,V21,36313291768.72357
2016,V21,36662822092.28705
2017,V21,37014873201.72669
2018,V21,37103612414.51004
2019,V21,37153732723.42262
2020,V21,37489066257.45992
2021,V21,37828855564.769684
2022,V21,38161823093.85701
2023,V21,38498708333.52292
2024,V21,38835463669.119576
2025,V21,39171921644.67228
2026,V21,39496509989.71014
2027,V21,39833078153.41006
2028,V21,40169094708.36836
2029,V21,40515091369.389984
2030,V21,40866250686.137436
2031,V21,41223022636.62657
2032,V21,41567963949.562614
2033,V21,41647449464.67824
2034,V21,41964159769.04438
2035,V21,42221922465.52943
2036,V21,42508406678.31066
2037,V21,42773485825.94109
2038,V21,43028866410.16025
2039,V21,43270873702.96447
2040,V21,43498091803.109535
2041,V21,43451096971.60138
2042,V21,43662209383.84571
2043,V21,43871398213.63119
2044,V21,43889772686.500656
2045,V21,44087357547.40614
2046,V21,44291282816.05416
2047,V21,44490976803.285484
2048,V21,44686424885.45074
2049,V21,44794624941.29788
2050,V21,44902687246.321594
2051,V21,45073195558.786804
2052,V21,45249592303.36699
2053,V21,45419088893.31937
2054,V21,45557658813.51358
2055,V21,45712930704.83166
2056,V21,45859963701.23823
2057,V21,45979273687.1887
2058,V21,46108174393.00935
2059,V21,46231626472.60293
2060,V21,46345569950.68756
2061,V21,46448310116.66037
2062,V21,46542922437.705475
2063,V21,46618239475.88439
2064,V21,46689352599.01859
2014,V22,35960454585
2015,V22,36305565496.43521
2016,V22,36631902876.139565
2017,V22,36940908349.443115
2018,V22,37225214886.86707
2019,V22,37488113648.32094
2020,V22,37741533393.56598
2021,V22,37974417305.727524
2022,V22,38188587919.903534
2023,V22,38376131106.007034
2024,V22,38549871918.51613
2025,V22,38699782332.92507
2026,V22,38831492977.84133
2027,V22,38944949129.97058
2028,V22,38809897186.549286
2029,V22,38614482023.76273
2030,V22,38662029410.22785
2031,V22,38698049021.928154
2032,V22,38715558086.28132
2033,V22,38707508478.60598
2034,V22,38681763914.44885
2035,V22,38643441344.97865
2036,V22,38586154161.46955
2037,V22,38511975284.78334
2038,V22,38408754814.48031
2039,V22,38301851087.47566
2040,V22,38179333811.66252
2041,V22,38041646648.71797
2042,V22,37728468526.55646
2043,V22,37566916297.020744
2044,V22,37404866670.91612
2045,V22,37242515893.30444
2046,V22,36943039903.48954
2047,V22,36768097733.937035
2048,V22,36598112659.87065
2049,V22,36426752490.56119
2050,V22,36241163998.39865
2051,V22,36035625069.93598
2052,V22,35821850672.438095
2053,V22,35593721874.7489
2054,V22,35346492837.327095
2055,V22,34963842533.36883
2056,V22,34683787907.20461
2057,V22,34381164450.99423
2058,V22,34081558660.59507
2059,V22,33771782636.0761
2060,V22,33448705790.018353
2061,V22,33116729127.988075
2062,V22,32789435697.77654
2063,V22,32454275598.37143
2064,V22,32135289894.437862
2014,V23,35960454585
2015,V23,36310396790.751144
2016,V23,36661610330.16963
2017,V23,37006744328.50276
2018,V23,37344953193.117744
2019,V23,37678524347.31981
2020,V23,37687783941.98508
2021,V23,38004291116.080826
2022,V23,38093150750.98228
2023,V23,38400850320.1354
2024,V23,38711967409.13489
2025,V23,39019435302.26121
2026,V23,39320199952.663376
2027,V23,39624626358.83575
2028,V23,39926654735.88226
2029,V23,40224289374.971725
2030,V23,40410517815.633965
2031,V23,40717561111.35645
2032,V23,41025404663.0535
2033,V23,41322774402.99785
2034,V23,41592403835.163994
2035,V23,41862094704.43926
2036,V23,42114752070.659676
2037,V23,42347528374.427986
2038,V23,42547521655.23578
2039,V23,42756163617.46411
2040,V23,42960271301.348015
2041,V23,43159070390.22345
2042,V23,43358579299.81592
2043,V23,43548544444.869484
2044,V23,43739564699.71832
2045,V23,43919173600.87531
2046,V23,43884948398.69496
2047,V23,44062927524.36405
2048,V23,44226802761.044815
2049,V23,44387167358.631
2050,V23,44534731630.188286
2051,V23,44683724810.13001
2052,V23,44804494649.19985
2053,V23,44935774222.452255
2054,V23,45058815554.29184
2055,V23,44984465798.641556
2056,V23,45091534250.63983
2057,V23,45176311804.889656
2058,V23,45262390425.998505
2059,V23,45331978410.184494
2060,V23,45395440278.53541
2061,V23,45445346835.29124
2062,V23,45482375355.03908
2063,V23,45484996893.204926
2064,V23,45474598842.35743
2014,V24,35960454585
2015,V24,36316045751.526215
2016,V24,36659173594.1175
2017,V24,37003564578.70999
2018,V24,37342227295.050285
2019,V24,37674830285.142715
2020,V24,38001788329.10315
2021,V24,38324321414.53231
2022,V24,38639644634.5105
2023,V24,38953315227.00496
2024,V24,39261995420.61105
2025,V24,39559736112.93798
2026,V24,39864546753.74886
2027,V24,40168198160.88898
2028,V24,40405002407.353
2029,V24,40712723219.023445
2030,V24,41023821681.695015
2031,V24,41332181291.711845
2032,V24,41651872087.48611
2033,V24,41981150055.30214
2034,V24,42318510312.3096
2035,V24,42668999946.06153
2036,V24,43025845243.28349
2037,V24,43405031588.450325
2038,V24,43558262221.8136
2039,V24,43965700689.42554
2040,V24,44385236751.276566
2041,V24,44791547886.31876
2042,V24,45233492372.25723
2043,V24,45676900094.86737
2044,V24,46147090003.692276
2045,V24,46630456166.76151
2046,V24,47057412552.486824
2047,V24,47547498858.59076
2048,V24,48065256689.919014
2049,V24,48600108820.892654
2050,V24,49147902185.0382
2051,V24,49705840847.470085
2052,V24,50279124019.632385
2053,V24,50851842601.199036
2054,V24,51292986687.78003
2055,V24,51898966634.387276
2056,V24,52525725954.156456
2057,V24,53163255200.33215
2058,V24,53665205626.60898
2059,V24,54300873989.02744
2060,V24,54976907418.617165
2061,V24,55668606115.55382
2062,V24,56214587723.795
2063,V24,56931114696.70325
2064,V24,57655320673.60638
2014,V25,35960454585
2015,V25,36319467455.27437
2016,V25,36496937213.306656
2017,V25,36843759501.91617
2018,V25,37180397836.58182
2019,V25,37526258653.21473
2020,V25,37864197388.03981
2021,V25,38205305133.03494
2022,V25,38544929783.602425
2023,V25,38883479374.42909
2024,V25,39212627998.00444
2025,V25,39549676012.407135
2026,V25,39886681987.93434
2027,V25,40226353710.09186
2028,V25,40567584680.33416
2029,V25,40911177751.694885
2030,V25,41252110795.91045
2031,V25,41602790613.19671
2032,V25,41958076279.15382
2033,V25,42328475633.75869
2034,V25,42699853665.98611
2035,V25,43062670013.458664
2036,V25,43415431120.01979
2037,V25,43744401857.78413
2038,V25,44076050797.927635
2039,V25,44398994759.81862
2040,V25,44713304905.25049
2041,V25,45015904708.78081
2042,V25,45293936410.81048
2043,V25,45583333260.7005
2044,V25,45868901616.93769
2045,V25,46161165341.31257
2046,V25,46458723503.1095
2047,V25,46759812614.24148
2048,V25,47063177883.25025
2049,V25,47369031687.86178
2050,V25,47657522899.50447
2051,V25,47965253514.69206
2052,V25,48275122654.81675
2053,V25,48581754296.264465
2054,V25,48891946467.85117
2055,V25,49184202598.87082
2056,V25,49496590895.36085
2057,V25,49808218410.270706
2058,V25,50099820302.97778
2059,V25,50344822670.13015
2060,V25,50646480154.03938
2061,V25,50954391554.08046
2062,V25,51196585802.18874
2063,V25,51502020988.55285
2064,V25,51800635062.78224
2014,V26,35960454585
2015,V26,36311949850.01885
2016,V26,36651346292.51693
2017,V26,36979493647.475586
2018,V26,37294878893.35178
2019,V26,37600404347.522484
2020,V26,37893930027.634026
2021,V26,38174968847.2301
2022,V26,38443722425.44828
2023,V26,38633472155.40699
2024,V26,38877148822.66963
2025,V26,39107911083.98646
2026,V26,39327851807.1555
2027,V26,39523314504.76194
2028,V26,39718396947.56617
2029,V26,39894021471.02376
2030,V26,40066516373.78273
2031,V26,40226887764.842865
2032,V26,40377272273.81187
2033,V26,40517019792.24752
2034,V26,40638239498.65295
2035,V26,40728418995.630844
2036,V26,40790497651.73293
2037,V26,40819370578.8867
2038,V26,40814367723.59819
2039,V26,40786859956.74271
2040,V26,40630495654.76828
2041,V26,40545124388.629616
2042,V26,40318629261.280396
2043,V26,40176544616.10987
2044,V26,40017272587.02749
2045,V26,39841279423.78496
2046,V26,39648542449.77037
2047,V26,39434302373.85225
2048,V26,39205915073.19428
2049,V26,38960355741.580376
2050,V26,38425174255.48623
2051,V26,38148756152.38899
2052,V26,37852066438.29684
2053,V26,37520607114.50913
2054,V26,37192533499.27301
2055,V26,36846949049.32299
2056,V26,36484907719.67382
2057,V26,35940007106.47689
2058,V26,35507405999.98068
2059,V26,35100975014.52818
2060,V26,34672414032.394646
2061,V26,34163266306.640537
2062,V26,33738405893.510475
2063,V26,33256945730.661945
2064,V26,32839060472.011982
2014,V27,35960454585
2015,V27,36315418275.72337
2016,V27,36666230838.73714
2017,V27,37013295329.67599
2018,V27,37248809054.74306
2019,V27,37584242031.03909
2020,V27,37913204978.6907
2021,V27,38232036300.374794
2022,V27,38225904114.82397
2023,V27,38544303471.27778
2024,V27,38858397232.515305
2025,V27,38818724205.54705
2026,V27,39128340924.80514
2027,V27,39439064038.12893
2028,V27,39750803287.08135
2029,V27,40063876715.82299
2030,V27,40370504948.08502
2031,V27,40685393792.94871
2032,V27,41008606150.093414
2033,V27,41326342288.80837
2034,V27,41627887729.96871
2035,V27,41905732715.59312
2036,V27,42174475476.77417
2037,V27,42428485094.73763
2038,V27,42665875080.88407
2039,V27,42873893388.12144
2040,V27,43081872538.19001
2041,V27,43284255550.26666
2042,V27,43475807999.07513
2043,V27,43657905384.03444
2044,V27,43850948877.30645
2045,V27,44032387873.26977
2046,V27,44217270330.77886
2047,V27,44397670418.77013
2048,V27,44562959291.666985
2049,V27,44729828766.80581
2050,V27,44884100450.23211
2051,V27,45039372154.886444
2052,V27,45189332222.23372
2053,V27,45331578417.604904
2054,V27,45219515109.004745
2055,V27,45347330277.79682
2056,V27,45470942907.73905
2057,V27,45585698719.13054
2058,V27,45690695802.935356
2059,V27,45748861599.84143
2060,V27,45832499470.90545
2061,V27,45907350779.670586
2062,V27,45973122465.92258
2063,V27,46028167460.78168
2064,V27,45955942998.26464
2014,V28,35960454585
2015,V28,36307606737.27421
2016,V28,36639777865.86306
2017,V28,36955291622.562485
2018,V28,37052648646.01902
2019,V28,37335780960.33966
2020,V28,37601404455.80731
2021,V28,37852240700.697876
2022,V28,37967585279.95696
2023,V28,38188910545.96021
2024,V28,38395416362.47579
2025,V28,38587159566.75461
2026,V28,38764154451.28933
2027,V28,38859352900.81888
2028,V28,38962367569.8508
2029,V28,39099121672.02731
2030,V28,39225161365.709114
2031,V28,39332106188.61277
2032,V28,39436121491.733765
2033,V28,39530234012.57348
2034,V28,39616824458.91631
2035,V28,39700818261.86344
2036,V28,39794438531.19071
2037,V28,39898501250.627556
2038,V28,40007181503.1266
2039,V28,40131667105.5856
2040,V28,40265294774.9201
2041,V28,40412868785.0912
2042,V28,40571005515.26366
2043,V28,40740657799.87111
2044,V28,40923958767.69485
2045,V28,41117090110.69658
2046,V28,41308205169.44506
2047,V28,41522279852.23112
2048,V28,41723680901.06904
2049,V28,41917435561.48872
2050,V28,41944720853.56053
2051,V28,42149963726.233696
2052,V28,42356471405.8792
2053,V28,42559176196.12175
2054,V28,42716863740.44997
2055,V28,42800377345.38505
2056,V28,42990243708.02861
2057,V28,43178892605.99624
2058,V28,43361975679.89701
2059,V28,43343275357.591095
2060,V28,43497694633.01997
2061,V28,43653600539.87714
2062,V28,43787920147.669075
2063,V28,43897313111.74535
2064,V28,43999453040.35303
2014,V29,35960454585
2015,V29,36316157315.430374
2016,V29,36665016740.53287
2017,V29,37008236148.86749
2018,V29,37228715057.03617
2019,V29,37557853239.69916
2020,V29,37880833943.79896
2021,V29,38186761746.112854
2022,V29,38497210006.48447
2023,V29,38799751221.47357
2024,V29,39092800856.02655
2025,V29,39386112106.75842
2026,V29,39674531858.21013
2027,V29,39958046074.872696
2028,V29,40238325998.00561
2029,V29,40498677989.060265
2030,V29,40490942299.806946
2031,V29,40765522242.83563
2032,V29,41011992230.79774
2033,V29,41241721516.5645
2034,V29,41448177869.29954
2035,V29,41614957711.46452
2036,V29,41772730565.40646
2037,V29,41592672489.191216
2038,V29,41654153583.98613
2039,V29,41553849581.656685
2040,V29,41620237891.122574
2041,V29,41665340568.6057
2042,V29,41687021851.52067
2043,V29,41686699858.1888
2044,V29,41675736504.25517
2045,V29,41652681614.11948
2046,V29,41487131195.622574
2047,V29,41437952768.972534
2048,V29,41375678306.386604
2049,V29,41299216148.25367
2050,V29,41198892993.291626
2051,V29,41091831684.29864
2052,V29,40968235822.13367
2053,V29,40826761413.199554
2054,V29,40673320079.69688
