years,sim_number,value
2024,V1209,293553891.1532701
2025,V1209,294701728.3510783
2026,V1209,295729938.58283675
2027,V1209,296546811.8546837
2028,V1209,297226867.1008787
2029,V1209,297432511.3238742
2030,V1209,297366866.6212804
2031,V1209,296709510.1720533
2032,V1209,296100653.0500356
2033,V1209,294761145.85487086
2034,V1209,293303249.8756531
2035,V1209,291332919.05858666
2036,V1209,289354637.97396827
2037,V1209,286869876.5513903
2038,V1209,284230946.578768
2039,V1209,281271638.06159145
2040,V1209,277968362.61504847
2041,V1209,274177159.7217018
2042,V1209,270135840.08973354
2043,V1209,266061092.63639975
2044,V1209,261732579.00507718
2045,V1209,257164383.89288443
2046,V1209,252159288.21958974
2047,V1209,247148204.12675294
2048,V1209,241956094.23299703
2049,V1209,236570233.24139816
2050,V1209,230696828.72800815
2051,V1209,224901898.01270077
2052,V1209,218933028.65487868
2053,V1209,213036703.0929202
2054,V1209,207046771.44516197
2055,V1209,200709430.37338534
2056,V1209,194572219.30755928
2057,V1209,188351597.3872787
2058,V1209,182155751.59365687
2059,V1209,175955003.2784271
2060,V1209,169561866.6735635
2061,V1209,163259919.11146343
2062,V1209,157096428.8482507
2063,V1209,151004209.5886132
2064,V1209,144969337.13648874
2014,V1210,273658260
2015,V1210,276608911.422794
2016,V1210,279528168.7714013
2017,V1210,282569213.89844227
2018,V1210,285427648.1933772
2019,V1210,288498867.23970014
2020,V1210,291182817.23297185
2021,V1210,294048715.113756
2022,V1210,297160144.995705
2023,V1210,299948073.4003659
2024,V1210,302971443.67337215
2025,V1210,305540226.897559
2026,V1210,307903992.5269454
2027,V1210,310074501.49136543
2028,V1210,312059417.92587566
2029,V1210,313705897.4360998
2030,V1210,314984275.4621333
2031,V1210,316074552.1452924
2032,V1210,316935283.213231
2033,V1210,317500062.55587345
2034,V1210,317762862.90434164
2035,V1210,317515532.21772206
2036,V1210,317141591.5871793
2037,V1210,315951408.7908523
2038,V1210,315068592.64351505
2039,V1210,313837533.0572087
2040,V1210,312383440.43326914
2041,V1210,310648830.64455575
2042,V1210,308638193.5465331
2043,V1210,306337221.56471217
2044,V1210,303496035.87294906
2045,V1210,300481692.64093816
2046,V1210,297431621.0089956
2047,V1210,294139004.14349127
2048,V1210,290610082.91766864
2049,V1210,286826999.83510435
2050,V1210,282657264.8226249
2051,V1210,278487318.56743175
2052,V1210,273819128.7846227
2053,V1210,269107341.4748394
2054,V1210,264350990.30216458
2055,V1210,259479895.13709557
2056,V1210,254459951.2506071
2057,V1210,249249027.01432475
2058,V1210,243944179.60688284
2059,V1210,238495317.95721316
2060,V1210,233004105.30415457
2061,V1210,227344771.13894108
2062,V1210,221414853.56556225
2063,V1210,215706097.73369488
2064,V1210,209946177.14290017
2014,V1211,273658260
2015,V1211,276648734.48580223
2016,V1211,279635880.0784431
2017,V1211,282595354.0046223
2018,V1211,285386522.27107924
2019,V1211,288260307.08383334
2020,V1211,290724650.35349643
2021,V1211,293484729.0326241
2022,V1211,296219521.89347917
2023,V1211,298564245.3239781
2024,V1211,301248462.73527443
2025,V1211,304148336.93448967
2026,V1211,307036538.45684904
2027,V1211,309690141.6274877
2028,V1211,312550350.8471516
2029,V1211,314847740.7321838
2030,V1211,317673624.0057046
2031,V1211,320462309.5808293
2032,V1211,323192655.2333113
2033,V1211,325886171.2433378
2034,V1211,328588011.6722105
2035,V1211,331281352.2631121
2036,V1211,333440695.46984905
2037,V1211,336129657.52269787
2038,V1211,338796554.10012084
2039,V1211,341378550.6481504
2040,V1211,343601414.8619815
2041,V1211,345915438.81974834
2042,V1211,347661253.74613935
2043,V1211,349678181.57486445
2044,V1211,351534681.79645383
2045,V1211,353249028.80870485
2046,V1211,354807663.8919376
2047,V1211,356146489.7072863
2048,V1211,357387072.9195987
2049,V1211,358285736.4552971
2050,V1211,358773887.7057697
2051,V1211,359523707.61413336
2052,V1211,360108107.858781
2053,V1211,360467136.8949059
2054,V1211,360687890.78399557
2055,V1211,360367981.81024337
2056,V1211,360284238.8580926
2057,V1211,359651278.04458094
2058,V1211,359210842.19693685
2059,V1211,358626843.8374021
2060,V1211,357877224.7441707
2061,V1211,356953966.4683916
2062,V1211,355849553.1543419
2063,V1211,354164431.2948127
2064,V1211,352580148.5973048
2014,V1212,273658260
2015,V1212,276404604.6567478
2016,V1212,279093938.0669356
2017,V1212,281713197.1122748
2018,V1212,284430566.9485867
2019,V1212,287073740.3116071
2020,V1212,289624953.2063476
2021,V1212,292111914.13608
2022,V1212,294413748.6307295
2023,V1212,296327397.09615606
2024,V1212,298558087.9209235
2025,V1212,300700175.83406794
2026,V1212,302751481.47871757
2027,V1212,304331132.9540783
2028,V1212,305797907.39806646
2029,V1212,306635291.8041459
2030,V1212,307036730.32797605
2031,V1212,307637247.64058703
2032,V1212,307622693.6605151
2033,V1212,307496470.5204349
2034,V1212,306918600.7711531
2035,V1212,306051524.0209398
2036,V1212,304787812.6600741
2037,V1212,303525473.25372076
2038,V1212,301446967.4773366
2039,V1212,299477623.6872615
2040,V1212,297322558.9908659
2041,V1212,294880290.27463984
2042,V1212,292146358.55539006
2043,V1212,289055109.22370636
2044,V1212,285797866.8679935
2045,V1212,282215655.34830767
2046,V1212,278272527.9997191
2047,V1212,273785478.2981938
2048,V1212,269487362.75555444
2049,V1212,264722916.1378338
2050,V1212,260078693.04057392
2051,V1212,255263087.98205605
2052,V1212,250022350.26673192
2053,V1212,244913962.03659916
2054,V1212,239538133.23232782
2055,V1212,233983453.05466717
2056,V1212,228750985.49386767
2057,V1212,223640443.86713585
2058,V1212,218623868.36624402
2059,V1212,213614467.881991
2060,V1212,208521414.6420627
2061,V1212,203529425.6395357
2062,V1212,198720121.62332153
2063,V1212,193964937.81989148
2064,V1212,189265443.97372738
2014,V1213,273658260
2015,V1213,276272082.7734396
2016,V1213,278559298.30498254
2017,V1213,280762234.9278723
2018,V1213,282775572.82697093
2019,V1213,284517572.6933147
2020,V1213,286068628.6055695
2021,V1213,287375129.2947183
2022,V1213,288421124.6132906
2023,V1213,288985904.3287088
2024,V1213,289501830.8144766
2025,V1213,289682644.13371307
2026,V1213,289593952.43467253
2027,V1213,289285031.4470045
2028,V1213,288664998.0736079
2029,V1213,287455830.95758545
2030,V1213,285954135.701904
2031,V1213,284437663.7157452
2032,V1213,282835482.4526078
2033,V1213,280635280.4645172
2034,V1213,278479272.4556812
2035,V1213,276135983.20366985
2036,V1213,273349007.1709405
2037,V1213,270506841.190674
2038,V1213,267420625.11618876
2039,V1213,263835613.95312172
2040,V1213,260249207.55477732
2041,V1213,256611400.35310188
2042,V1213,252778272.6089298
2043,V1213,248719729.00498575
2044,V1213,244387751.5049168
2045,V1213,240033615.57945082
2046,V1213,235562822.66226774
2047,V1213,230959514.00901908
2048,V1213,226232001.86871397
2049,V1213,221391480.68678352
2050,V1213,216322809.9231062
2051,V1213,210897207.9549271
2052,V1213,205643419.3841266
2053,V1213,200454088.11159477
2054,V1213,195205657.17534646
2055,V1213,189908214.19273895
2056,V1213,184601700.08071062
2057,V1213,179035377.60179126
2058,V1213,173699860.5788111
2059,V1213,168367442.58260736
2060,V1213,163006166.49093294
2061,V1213,157704647.70232508
2062,V1213,152289543.6513622
2063,V1213,147052433.7020405
2064,V1213,141755910.13125357
2014,V1214,273658260
2015,V1214,276459493.80742306
2016,V1214,278948210.54928833
2017,V1214,281183805.4187802
2018,V1214,283345201.06074244
2019,V1214,285336864.46239954
2020,V1214,287043889.41379607
2021,V1214,288616591.1341463
2022,V1214,290016961.7081651
2023,V1214,291195897.34049284
2024,V1214,292071136.19550925
2025,V1214,292769779.4262896
2026,V1214,293281848.66943705
2027,V1214,293512071.1729376
2028,V1214,293350218.84032744
2029,V1214,293153892.8066221
2030,V1214,292745557.8702176
2031,V1214,292102564.2316203
2032,V1214,291187185.16440547
2033,V1214,289963240.39253384
2034,V1214,288670912.7239361
2035,V1214,287157174.5110586
2036,V1214,285337985.7326903
2037,V1214,283292666.32711136
2038,V1214,280650774.21514565
2039,V1214,277954512.03555757
2040,V1214,274621540.3926202
2041,V1214,271390099.2623649
2042,V1214,267884662.89460123
2043,V1214,263986991.0902298
2044,V1214,259938782.2676886
2045,V1214,255415073.45191318
2046,V1214,250941369.4915451
2047,V1214,246056958.6207733
2048,V1214,241181378.9475701
2049,V1214,236112364.96760127
2050,V1214,230827590.7373746
2051,V1214,225324390.34547982
2052,V1214,219823394.6190938
2053,V1214,214178804.20228007
2054,V1214,208475365.80995372
2055,V1214,202687748.32327297
2056,V1214,197097952.6950522
2057,V1214,191610199.492566
2058,V1214,186055560.4260835
2059,V1214,180694218.7368339
2060,V1214,175439052.87970722
2061,V1214,170261091.49972332
2062,V1214,165154140.59484735
2063,V1214,160012577.75747734
2064,V1214,155033314.6587136
2014,V1215,273658260
2015,V1215,276705861.97078544
2016,V1215,279291620.5561967
2017,V1215,282481443.85752714
2018,V1215,285741896.9038702
2019,V1215,289071371.88579786
2020,V1215,292427455.94895846
2021,V1215,295670751.0751737
2022,V1215,298355653.8993799
2023,V1215,300585124.12947387
2024,V1215,302758910.15386146
2025,V1215,304531068.12687963
2026,V1215,306128342.05944186
2027,V1215,307276961.2148784
2028,V1215,308170111.8861182
2029,V1215,308705551.6162088
2030,V1215,308880988.6066067
2031,V1215,308607182.62324476
2032,V1215,307800897.9157165
2033,V1215,306896194.739468
2034,V1215,305635333.12212205
2035,V1215,303970056.82251346
2036,V1215,301878838.9724791
2037,V1215,299551191.2569916
2038,V1215,296666899.05314577
2039,V1215,293703237.1820152
2040,V1215,290251677.2957906
2041,V1215,286614225.6791965
2042,V1215,282569618.4821762
2043,V1215,278134766.1595857
2044,V1215,273723067.27250063
2045,V1215,268906150.8050376
2046,V1215,264028565.00441962
2047,V1215,258853524.15273434
2048,V1215,253409396.31553283
2049,V1215,247924054.90046453
2050,V1215,242220030.67029792
2051,V1215,236101593.99987698
2052,V1215,229993647.51992443
2053,V1215,223862133.98809886
2054,V1215,217350575.99746275
2055,V1215,211309014.72791353
2056,V1215,205315921.58435038
2057,V1215,199438281.49659348
2058,V1215,193639039.63033384
2059,V1215,187661781.73343956
2060,V1215,181980970.1245981
2061,V1215,176405928.06163856
2062,V1215,170872751.0559984
2063,V1215,165417401.31824908
2064,V1215,160005802.0664459
2014,V1216,273658260
2015,V1216,276472375.60226595
2016,V1216,279050187.9650813
2017,V1216,281761184.1253301
2018,V1216,284431379.2704436
2019,V1216,286944091.6830807
2020,V1216,289390490.4172116
2021,V1216,291712380.8650405
2022,V1216,293857380.1861532
2023,V1216,295987717.5322036
2024,V1216,298002721.33918375
2025,V1216,300002269.8956423
2026,V1216,301609261.1696243
2027,V1216,302895707.841793
2028,V1216,304034699.95694524
2029,V1216,304818628.0792507
2030,V1216,305143990.6102615
2031,V1216,305086465.27929854
2032,V1216,304456384.2929876
2033,V1216,303545481.1530862
2034,V1216,302598582.6991975
2035,V1216,301340488.8534159
2036,V1216,299565009.2068085
2037,V1216,297632681.88453776
2038,V1216,295453502.7702367
2039,V1216,292962855.89890516
2040,V1216,289977039.5492977
2041,V1216,286801002.33141875
2042,V1216,283384978.7158983
2043,V1216,279712092.99710107
2044,V1216,275785574.70526016
2045,V1216,271483008.20279145
2046,V1216,267088418.57506233
2047,V1216,262468976.9571749
2048,V1216,257283078.17630923
2049,V1216,252028821.16944465
2050,V1216,246831944.75625157
2051,V1216,241176788.28992182
2052,V1216,235418089.29286537
2053,V1216,229440109.36577126
2054,V1216,223661488.82928342
2055,V1216,217671026.18333206
2056,V1216,211404369.8653969
2057,V1216,205104357.4936175
2058,V1216,199047267.30170465
2059,V1216,192830915.35031587
2060,V1216,186706879.9944104
2061,V1216,180554864.41590488
2062,V1216,174327950.51063755
2063,V1216,168220443.90925258
2064,V1216,162118143.0498416
2014,V1217,273658260
2015,V1217,276384030.89245236
2016,V1217,278709718.23292357
2017,V1217,280858364.18311775
2018,V1217,282457270.65025586
2019,V1217,283776421.9548112
2020,V1217,285045842.1911146
2021,V1217,285653511.2512073
2022,V1217,286304355.3100056
2023,V1217,286642481.5263892
2024,V1217,286628705.45055884
2025,V1217,286338101.3165794
2026,V1217,285382413.5994297
2027,V1217,284182506.0327801
2028,V1217,282958765.5559692
2029,V1217,281325379.8183874
2030,V1217,279496469.34966356
2031,V1217,277004753.5081618
2032,V1217,274201961.340875
2033,V1217,271015181.35483944
2034,V1217,267652983.0939148
2035,V1217,263871125.77859855
2036,V1217,259423627.534469
2037,V1217,254972407.3521388
2038,V1217,250173102.5589083
2039,V1217,245086090.32350832
2040,V1217,239695561.90637404
2041,V1217,234064071.64018175
2042,V1217,227824284.02809456
2043,V1217,221512630.325802
2044,V1217,214996252.36697295
2045,V1217,208537678.29008627
2046,V1217,201926993.11235076
2047,V1217,195263666.48524177
2048,V1217,188192459.33484983
2049,V1217,181250218.9809286
2050,V1217,174368697.12125012
2051,V1217,167423892.16617826
2052,V1217,160398530.4260215
2053,V1217,153581105.498274
2054,V1217,146724967.3772779
2055,V1217,140016109.09209916
2056,V1217,133364497.41635774
2057,V1217,126701834.40489504
2058,V1217,120228475.7598905
2059,V1217,113975707.09759477
2060,V1217,107829891.86349799
2061,V1217,101864510.2458789
2062,V1217,96076277.1502924
2063,V1217,90486876.16305596
2064,V1217,85061796.9235994
2014,V1218,273658260
2015,V1218,276425828.1864498
2016,V1218,279355865.71993273
2017,V1218,282296232.9831294
2018,V1218,285133896.7643685
2019,V1218,288029689.4904101
2020,V1218,290689719.90270656
2021,V1218,293499344.17912894
2022,V1218,295934321.88345414
2023,V1218,298178107.1629926
2024,V1218,300946169.8173714
2025,V1218,303515274.31608284
2026,V1218,306196813.82101035
2027,V1218,308570581.1774103
2028,V1218,310718891.4048778
2029,V1218,311861847.2779178
2030,V1218,313338879.89149517
2031,V1218,314684053.09742695
2032,V1218,315779796.884014
2033,V1218,316227252.3000675
2034,V1218,316820101.90775114
2035,V1218,317057236.42185205
2036,V1218,317051826.3875731
2037,V1218,316795321.0179803
2038,V1218,316032153.13800144
2039,V1218,315249861.01608396
2040,V1218,313823846.51857525
2041,V1218,312500952.91001815
2042,V1218,310867009.6310481
2043,V1218,309015657.47739714
2044,V1218,306906480.2726392
2045,V1218,304356207.02928734
2046,V1218,301749239.05873597
2047,V1218,298887349.4893516
2048,V1218,295551406.6966198
2049,V1218,292199469.6929085
2050,V1218,288625736.19178736
2051,V1218,284819881.9208742
2052,V1218,280893453.8313271
2053,V1218,276715092.1408148
2054,V1218,272341799.7425409
2055,V1218,267876559.40255934
2056,V1218,263209396.0765359
2057,V1218,258375354.30300212
2058,V1218,253430424.72516495
2059,V1218,248236640.5861775
2060,V1218,243062981.37536228
2061,V1218,237628223.9126299
2062,V1218,232231940.46001488
2063,V1218,226807953.45850062
2064,V1218,221313320.4778241
2014,V1219,273658260
2015,V1219,276159382.91402394
2016,V1219,278367218.8641436
2017,V1219,280398841.2116354
2018,V1219,281995325.05099446
2019,V1219,283346638.28096515
2020,V1219,283933789.85187584
2021,V1219,284348900.2277111
2022,V1219,284449204.57636017
2023,V1219,284193125.23876137
2024,V1219,283588931.47474104
2025,V1219,282788717.775899
2026,V1219,281663113.89315575
2027,V1219,279881649.3345268
2028,V1219,277714236.11641103
2029,V1219,275564743.14632165
2030,V1219,272520633.5732187
2031,V1219,269728297.6901197
2032,V1219,266370323.5637101
2033,V1219,262856612.7253269
2034,V1219,259020044.34215993
2035,V1219,254904351.10623792
2036,V1219,250654136.32874703
2037,V1219,246183537.48792455
2038,V1219,241231098.06373358
2039,V1219,236181115.12706265
2040,V1219,230763203.57878083
2041,V1219,225506823.05778804
2042,V1219,219767089.80639774
2043,V1219,213926275.80035555
2044,V1219,208218509.60542232
2045,V1219,202298520.21251696
2046,V1219,196376208.0271575
2047,V1219,190306568.24797302
2048,V1219,184065462.12641272
2049,V1219,177883040.75057405
2050,V1219,171620445.01948664
2051,V1219,165211944.98686498
2052,V1219,158900278.00774944
2053,V1219,152574287.26523155
2054,V1219,146273528.94675058
2055,V1219,140034895.59376347
2056,V1219,133850836.59399141
2057,V1219,127712994.55763097
2058,V1219,121687290.19163391
2059,V1219,115682148.91378039
2060,V1219,109874630.63673086
2061,V1219,104176772.50910932
2062,V1219,98632157.90644087
2063,V1219,93227428.9859952
2064,V1219,87965102.68540013
2014,V1220,273658260
2015,V1220,276256389.1504701
2016,V1220,277857653.37463933
2017,V1220,279840229.22167563
2018,V1220,281357803.9068956
2019,V1220,282429180.1557054
2020,V1220,283194400.54094154
2021,V1220,283702511.950694
2022,V1220,283798856.5750833
2023,V1220,283597304.8174987
2024,V1220,282807437.3606939
2025,V1220,281702035.32339174
2026,V1220,280260468.17608887
2027,V1220,278301114.20127434
2028,V1220,275790032.59119695
2029,V1220,272747468.8169706
2030,V1220,269187386.8847086
2031,V1220,265075448.66209143
2032,V1220,260432851.16014895
2033,V1220,255614049.65668786
2034,V1220,250951492.17108852
2035,V1220,246397667.7152947
2036,V1220,241768832.61448827
2037,V1220,237027412.59329236
2038,V1220,232372233.57161355
2039,V1220,227761899.0911533
2040,V1220,223146574.17536777
2041,V1220,218493734.5325708
2042,V1220,213881146.72570097
2043,V1220,208984800.59343928
2044,V1220,204071022.4094759
2045,V1220,199503628.1372229
2046,V1220,194936486.28058115
2047,V1220,190281001.0281217
2048,V1220,185780485.4354358
2049,V1220,181171174.87840444
2050,V1220,176722455.97329736
2051,V1220,172160840.116175
2052,V1220,167782764.20122942
2053,V1220,163322914.739595
2054,V1220,158886574.31568286
2055,V1220,154471485.84491605
2056,V1220,150294565.52314153
2057,V1220,146110200.9663339
2058,V1220,141945895.50626943
