years,sim_number,value
2054,V659,9045910131.964573
2055,V659,8839336627.65846
2056,V659,8635389859.717043
2057,V659,8434757521.634983
2058,V659,8237106071.824995
2059,V659,8042430449.927876
2060,V659,7850746399.408874
2061,V659,7662074876.804671
2062,V659,7476406450.149891
2063,V659,7250322802.135911
2064,V659,7071591614.739015
2014,V660,15923170600
2015,V660,16059061016.268307
2016,V660,16181287947.698397
2017,V660,16289262980.195831
2018,V660,16381734852.248653
2019,V660,16460423142.376146
2020,V660,16524084248.015785
2021,V660,16572516124.121016
2022,V660,16605576916.954182
2023,V660,16623176393.02609
2024,V660,16625133452.741514
2025,V660,16574807734.459278
2026,V660,16545409455.051506
2027,V660,16500790893.00446
2028,V660,16441043367.843481
2029,V660,16366142856.165092
2030,V660,16276270119.904062
2031,V660,16171656314.498787
2032,V660,16052514200.770716
2033,V660,15919280656.351044
2034,V660,15772248921.26087
2035,V660,15611824993.738161
2036,V660,15438428732.912132
2037,V660,15252507170.83134
2038,V660,14793445323.864765
2039,V660,14403325943.612476
2040,V660,14003910480.109432
2041,V660,13782832088.85184
2042,V660,13552354603.857872
2043,V660,13134165133.031467
2044,V660,12834450063.597837
2045,V660,12596478101.342455
2046,V660,12361333652.708937
2047,V660,12061405358.303503
2048,V660,11833226081.318693
2049,V660,11529843582.605722
2050,V660,11242561105.117928
2051,V660,11025570388.814705
2052,V660,10769010759.53695
2053,V660,10558468268.654224
2054,V660,10350734689.743715
2055,V660,10049603339.47898
2056,V660,9849316035.602201
2057,V660,9651832248.684177
2058,V660,9457076590.56759
2059,V660,9265052124.915625
2060,V660,8904734611.3893
2061,V660,8721537070.920876
2062,V660,8541167003.677165
2063,V660,8363464404.372889
2064,V660,8188393350.460171
2014,V661,15923170600
2015,V661,16055890016.891035
2016,V661,16170562544.76986
2017,V661,16268220145.400957
2018,V661,16347793509.943945
2019,V661,16408751756.936174
2020,V661,16451341857.591753
2021,V661,16475158289.727243
2022,V661,16479929650.11482
2023,V661,16465945690.250002
2024,V661,16433062914.410225
2025,V661,16381399955.847515
2026,V661,16311095488.390629
2027,V661,16198912598.092993
2028,V661,15688367766.81408
2029,V661,15567012375.240664
2030,V661,15068693285.15954
2031,V661,14785167654.37194
2032,V661,14619607067.236914
2033,V661,14439392550.80345
2034,V661,14244583170.901207
2035,V661,14036289311.410486
2036,V661,13814920155.86626
2037,V661,13581193295.90941
2038,V661,13121918740.40172
2039,V661,12887182669.821928
2040,V661,12654983617.351732
2041,V661,12425324330.65736
2042,V661,12198213533.801998
2043,V661,11736407238.5745
2044,V661,11259871909.104744
2045,V661,11049664183.733025
2046,V661,10841853337.145355
2047,V661,10636628209.2545
2048,V661,10433908201.55399
2049,V661,10160828558.611238
2050,V661,9964552972.371489
2051,V661,9619775391.194298
2052,V661,9431435599.496332
2053,V661,9166726849.683857
2054,V661,8984890967.145094
2055,V661,8805483768.54073
2056,V661,8628470576.880093
2057,V661,8453432743.465784
2058,V661,8281341767.041065
2059,V661,8111457303.43643
2060,V661,7890743057.450226
2061,V661,7726883868.106561
2062,V661,7565568558.080867
2063,V661,7406611758.721883
2064,V661,7250007427.990253
2014,V662,15923170600
2015,V662,16054969222.428926
2016,V662,16168501122.221277
2017,V662,16263336242.386919
2018,V662,16338675592.76012
2019,V662,16395114582.15698
2020,V662,16431973092.968597
2021,V662,16149250634.564209
2022,V662,16146336468.63287
2023,V662,16124239844.323032
2024,V662,16082618931.05385
2025,V662,16021827548.845825
2026,V662,15941555983.875883
2027,V662,15836397245.187607
2028,V662,15719254247.763866
2029,V662,15584024899.855158
2030,V662,15431018823.748487
2031,V662,15260885710.558744
2032,V662,15073913909.974545
2033,V662,14871508891.398823
2034,V662,14653918860.57701
2035,V662,14421844082.34208
2036,V662,14176050840.971888
2037,V662,13927510794.533386
2038,V662,13681573630.635992
2039,V662,13382377748.866655
2040,V662,13142824828.0421
2041,V662,12904860438.952265
2042,V662,12670630026.649939
2043,V662,12217686672.228703
2044,V662,11992812143.303583
2045,V662,11770625399.702593
2046,V662,11459115239.548046
2047,V662,11243939316.365906
2048,V662,11031397820.334238
2049,V662,10821477888.032263
2050,V662,10613901511.725735
2051,V662,10408389499.093832
2052,V662,10206422718.207783
2053,V662,10006681664.60941
2054,V662,9810000695.191687
2055,V662,9615955630.706354
2056,V662,9424384662.155985
2057,V662,9235523225.665585
2058,V662,9049275659.871332
2059,V662,8865661386.63717
2060,V662,8684725110.639732
2061,V662,8506405691.271409
2062,V662,8242060063.691126
2063,V662,8037361196.638676
2064,V662,7869253826.698403
2014,V663,15923170600
2015,V663,16055957569.797377
2016,V663,16044443015.437965
2017,V663,16141656614.654005
2018,V663,16221613795.21522
2019,V663,16283617223.958893
2020,V663,16133806366.566326
2021,V663,16158949213.729864
2022,V663,16165587576.550734
2023,V663,15958534659.531342
2024,V663,15929234723.001123
2025,V663,15881320304.612288
2026,V663,15816210401.544373
2027,V663,15733435161.956175
2028,V663,15633011937.782879
2029,V663,15515835616.839561
2030,V663,15381975405.415068
2031,V663,15231673087.481693
2032,V663,15065783362.127068
2033,V663,14884647480.95679
2034,V663,14688614700.174557
2035,V663,14366122169.051378
2036,V663,14144615918.004662
2037,V663,13910483248.781311
2038,V663,13393963338.165085
2039,V663,13141905277.866285
2040,V663,12890093816.758831
2041,V663,12640876802.296803
2042,V663,12193911180.881817
2043,V663,11953914543.25221
2044,V663,11537955049.202345
2045,V663,11306857178.887499
2046,V663,11078032772.93858
2047,V663,10852180676.227453
2048,V663,10347572616.55253
2049,V663,10060489625.322998
2050,V663,9850239791.946142
2051,V663,9642639373.165443
2052,V663,9382352759.621122
2053,V663,9121458376.183966
2054,V663,8924264783.668165
2055,V663,8644046127.3421
2056,V663,8454381773.249948
2057,V663,8267409239.667285
2058,V663,8083126334.53926
2059,V663,7901550341.269856
2060,V663,7549431535.669866
2061,V663,7377175325.976391
2062,V663,7183434650.435574
2063,V663,7017063902.250377
2064,V663,6853339315.897701
2014,V664,15923170600
2015,V664,16059347813.806278
2016,V664,16181175818.362404
2017,V664,16289231083.44155
2018,V664,16383021196.87861
2019,V664,16461504973.9498
2020,V664,16525186997.840387
2021,V664,16573772630.292095
2022,V664,16607068017.524055
2023,V664,16625440731.798807
2024,V664,16628360011.250853
2025,V664,16527123515.637863
2026,V664,16499191451.655203
2027,V664,16455979932.205282
2028,V664,16351753779.16534
2029,V664,16278515474.537647
2030,V664,16190468629.589605
2031,V664,16087639853.329977
2032,V664,15909495867.625652
2033,V664,15779000198.40668
2034,V664,15634911299.262287
2035,V664,15350184317.637938
2036,V664,15181418946.125528
2037,V664,14691860887.498358
2038,V664,14503002907.746027
2039,V664,14017928267.594734
2040,V664,13811625200.44998
2041,V664,13359063586.3107
2042,V664,13137596286.47811
2043,V664,12907504869.45482
2044,V664,12669343397.674423
2045,V664,12434212890.155169
2046,V664,12202138836.697514
2047,V664,11972844905.217901
2048,V664,11746357844.616407
2049,V664,11522690844.355722
2050,V664,11301833840.748928
2051,V664,11083761278.58055
2052,V664,10868512697.30978
2053,V664,10648132373.508642
2054,V664,10438591097.12887
2055,V664,10231924633.034004
2056,V664,10027992387.171442
2057,V664,9826920278.234392
2058,V664,9628660798.719122
2059,V664,9433210024.666817
2060,V664,9240357155.268694
2061,V664,9050170908.662525
2062,V664,8862556961.985153
2063,V664,8678199486.855824
2064,V664,8496583672.288955
2014,V665,15923170600
2015,V665,16055481238.780458
2016,V665,16169896553.720228
2017,V665,16266284377.892134
2018,V665,16344143216.429415
2019,V665,16402703962.106588
2020,V665,16442751833.403034
2021,V665,16463590783.064734
2022,V665,16465111170.651703
2023,V665,16447332614.786026
2024,V665,16410120951.955526
2025,V665,16353896049.718073
2026,V665,16278659743.156818
2027,V665,16184632292.470657
2028,V665,16072157719.943642
2029,V665,15941313344.23045
2030,V665,15793130446.451897
2031,V665,15627814871.782843
2032,V665,15444608715.695564
2033,V665,15246594053.56325
2034,V665,15033321240.897125
2035,V665,14805294824.635836
2036,V665,14562022762.602802
2037,V665,14305856300.277178
2038,V665,14038582313.29281
2039,V665,13768284731.147978
2040,V665,13500567308.954561
2041,V665,13235538321.9052
2042,V665,12973387874.443481
2043,V665,12714415244.613586
2044,V665,12458279062.397408
2045,V665,11978853441.232414
2046,V665,11732901469.854916
2047,V665,11490072480.885733
2048,V665,11250125398.53026
2049,V665,11013165723.349207
2050,V665,10779153500.117085
2051,V665,10547378218.053978
2052,V665,10319410143.635925
2053,V665,9970277263.351122
2054,V665,9750744119.270086
2055,V665,9534620929.264145
2056,V665,9321420449.004616
2057,V665,9111389978.440287
2058,V665,8904430532.102106
2059,V665,8700484543.485123
2060,V665,8499507581.065532
2061,V665,8301761465.126114
2062,V665,8107083918.5365305
2063,V665,7915288983.679865
2064,V665,7704761153.779601
2014,V666,15923170600
2015,V666,16054429039.097637
2016,V666,16167442426.86703
2017,V666,15955093675.30708
2018,V666,16028469803.296173
2019,V666,16082628862.324018
2020,V666,16117313420.809578
2021,V666,16132421024.851831
2022,V666,16127848521.236221
2023,V666,16075399616.014038
2024,V666,16031593958.806416
2025,V666,15968336492.222876
2026,V666,15885834670.612083
2027,V666,15784349466.810493
2028,V666,15664238795.729485
2029,V666,15471315604.971624
2030,V666,15315832889.177376
2031,V666,14881012823.86597
2032,V666,14378376482.144629
2033,V666,14181218665.61604
2034,V666,13969452033.84281
2035,V666,13743779172.77747
2036,V666,13509474798.365488
2037,V666,13277694753.681269
2038,V666,13048436391.846699
2039,V666,12771073473.56822
2040,V666,12547760397.219894
2041,V666,12326948886.66601
2042,V666,12108713415.815895
2043,V666,11892714220.506016
2044,V666,11679527771.661684
2045,V666,11468607790.272058
2046,V666,11260252108.23532
2047,V666,11054313724.873787
2048,V666,10851347722.408514
2049,V666,10650924993.22347
2050,V666,10452836194.623566
2051,V666,10257213313.804352
2052,V666,10064397236.48534
2053,V666,9873858160.278362
2054,V666,9631438310.683605
2055,V666,9447203635.861052
2056,V666,9265479484.958185
2057,V666,9004112210.371483
2058,V666,8828603304.10185
2059,V666,8655880421.466246
2060,V666,8485563362.184436
2061,V666,8317694798.148125
2062,V666,8152040935.538811
2063,V666,7988620023.43125
2064,V666,7825906485.593805
2014,V667,15923170600
2015,V667,16052883216.008554
2016,V667,16048417015.823404
2017,V667,16139321799.143152
2018,V667,16106500865.97344
2019,V667,16157363030.354446
2020,V667,16187379118.151262
2021,V667,16196994820.388594
2022,V667,16186675116.740799
2023,V667,16155853362.86607
2024,V667,16104581097.537218
2025,V667,16033203348.623644
2026,V667,15941841337.941614
2027,V667,15830762505.714832
2028,V667,15700503425.257809
2029,V667,15551472005.346212
2030,V667,15384152191.220768
2031,V667,15199158613.283272
2032,V667,14996968304.060604
2033,V667,14778720900.357822
2034,V667,14544963700.59205
2035,V667,14296504481.615908
2036,V667,14034204389.664707
2037,V667,13768199169.566092
2038,V667,13504653520.50874
2039,V667,13202252858.671339
2040,V667,12944588014.366325
2041,V667,12689524110.146635
2042,V667,12437106061.719425
2043,V667,11918839652.716932
2044,V667,11677188109.073277
2045,V667,11437331643.965189
2046,V667,11201241450.843048
2047,V667,10967918540.683088
2048,V667,10737380120.18671
2049,V667,10509374939.538902
2050,V667,10284470630.102905
2051,V667,10062533300.187677
2052,V667,9843484575.573362
2053,V667,9627371177.714508
2054,V667,9414117926.756374
2055,V667,9203701753.608883
2056,V667,8996184655.663908
2057,V667,8791621412.977335
2058,V667,8565214901.244459
2059,V667,8270501950.535789
2060,V667,8078033481.378055
2061,V667,7837546936.940403
2062,V667,7652244079.010927
2063,V667,7469887105.574696
2064,V667,7289997024.251456
2014,V668,15923170600
2015,V668,16050858788.455435
2016,V668,16157366089.946545
2017,V668,16241575869.721632
2018,V668,16303059295.103258
2019,V668,16341591879.857063
2020,V668,15895925863.793655
2021,V668,15888196903.44584
2022,V668,15857873583.65352
2023,V668,15805068184.056192
2024,V668,15729929985.93057
2025,V668,15632717543.420876
2026,V668,15513898490.063395
2027,V668,15373896521.580296
2028,V668,15213245153.4572
2029,V668,14923719491.039032
2030,V668,14724717065.083218
2031,V668,14507902205.675947
2032,V668,14273208124.157522
2033,V668,14023129641.315872
2034,V668,13775306719.582895
2035,V668,13529293122.768242
2036,V668,13286053494.858664
2037,V668,13044764091.779629
2038,V668,12806185635.780512
2039,V668,12570143656.518032
2040,V668,12336551789.133118
2041,V668,12105422234.061428
2042,V668,11876465223.147738
2043,V668,11650363234.105946
2044,V668,11426809974.512852
2045,V668,11205796616.126356
2046,V668,10987116698.766586
2047,V668,10677872858.361393
2048,V668,10292756777.62616
2049,V668,10087451646.693111
2050,V668,9883956269.87421
2051,V668,9683808325.97934
2052,V668,9486245188.862963
2053,V668,9291274421.15426
2054,V668,9098878378.718086
2055,V668,8880465025.204191
2056,V668,8693645988.895975
2057,V668,8509591445.187979
2058,V668,8328202817.621007
2059,V668,8149424409.095268
2060,V668,7760023708.137314
2061,V668,7591092984.049023
2062,V668,7360173795.984605
2063,V668,7197728659.7393675
2064,V668,7037783673.705384
2014,V669,15923170600
2015,V669,16057573261.231731
2016,V669,15828762934.382896
2017,V669,15929462857.138996
2018,V669,16014172778.22039
2019,V669,16082694227.36528
2020,V669,16134814914.969622
2021,V669,16170318723.645565
2022,V669,16134967247.01081
2023,V669,16136891107.049177
2024,V669,16121973904.453184
2025,V669,16090359728.329456
2026,V669,16041828225.679667
2027,V669,15976993104.254885
2028,V669,15895643144.62145
2029,V669,15798311354.330378
2030,V669,15372308284.899088
2031,V669,15246209032.712646
2032,V669,15105282840.727592
2033,V669,14949944558.551332
2034,V669,14780111010.89913
2035,V669,14596635425.465752
2036,V669,14400971266.6324
2037,V669,14192886951.762672
2038,V669,13972840026.17188
2039,V669,13741889864.811752
2040,V669,13500498066.752573
2041,V669,13249332583.518227
2042,V669,12999745025.602478
2043,V669,12753994941.57133
2044,V669,12511103989.146257
2045,V669,12271002083.981756
2046,V669,12033706604.984318
2047,V669,11799233364.133286
2048,V669,11567596627.03704
2049,V669,11338806383.828712
2050,V669,11112746249.08869
2051,V669,10889660983.723696
2052,V669,10669307626.475233
2053,V669,10451972426.200716
2054,V669,10187849866.786142
2055,V669,9977373143.539434
2056,V669,9769019169.207916
2057,V669,9564324357.354774
2058,V669,9362219557.266724
2059,V669,9163306866.091476
2060,V669,8951751608.376265
2061,V669,8758931598.600594
2062,V669,8568971403.361394
2063,V669,8381880582.35367
2064,V669,8197600270.094004
2014,V670,15923170600
2015,V670,16054894828.662607
2016,V670,16168736823.070164
2017,V670,16264143453.2446
2018,V670,16340086632.829767
2019,V670,16397349365.10303
2020,V670,16435154419.044476
2021,V670,16358026793.162336
2022,V670,16356887920.222624
2023,V670,16336187284.157433
2024,V670,16295599613.619387
2025,V670,16234772496.136292
2026,V670,16155533049.114975
2027,V670,16057406159.051952
2028,V670,15800201493.776247
2029,V670,15497002249.894245
2030,V670,15347526582.601242
2031,V670,15181525057.591461
2032,V670,14750627405.838402
2033,V670,14555689771.516268
2034,V670,14345645087.537842
2035,V670,14121960556.696417
2036,V670,13884902526.097445
2037,V670,13460174588.034943
2038,V670,13223998816.667969
2039,V670,12990320530.594757
2040,V670,12759241029.988583
2041,V670,12530436962.200855
2042,V670,12304398502.486052
2043,V670,12081054699.250582
2044,V670,11860294463.840939
2045,V670,11642146522.475649
2046,V670,11426607086.634796
2047,V670,11213669620.523994
2048,V670,11003025033.153584
2049,V670,10794962902.259565
2050,V670,10589875234.570145
2051,V670,10386888435.09951
2052,V670,10186914596.294704
2053,V670,9989603295.195374
2054,V670,9794841983.83412
2055,V670,9602830986.870617
2056,V670,9413277216.56692
2057,V670,9226476890.91806
2058,V670,9042239134.984457
2059,V670,8860470146.21585
2060,V670,8681372443.406593
2061,V670,8504893640.612392
2062,V670,8330973073.702664
2063,V670,8159600835.15251
2064,V670,7990313317.569467
2014,V671,15923170600
2015,V671,16052674459.809874
2016,V671,16086461729.652134
2017,V671,16174068863.098288
2018,V671,16240370380.013435
2019,V671,16285112030.22291
2020,V671,16022215038.273178
